entry_ts,entry_time,entry_time_et,ny_day,session,setup,direction,entry_price,stop_price,primary_target,primary_reason,r_target,reasoning,hit_1h,r_1h,hit_2h,r_2h,hit_4h,r_4h,hit_session,r_session,ts,range_24h_high,range_24h_low,day_high,day_low,ny_day_bar,risk_pts,risk_ticks,range_24h,range_day,risk_pct_24h,risk_pct_day,entry_pct_24h,stop_pct_24h,entry_dist_darkpool,stop_dist_darkpool,stop_inside_darkpool,entry_dist_weekly,stop_dist_weekly,stop_inside_weekly,entry_dist_monthly,stop_dist_monthly,stop_inside_monthly
1451955600,2016-01-05 01:00:00+00:00,2016-01-04 20:00:00-05:00,2016-01-04,AR,percentile_extension,short,2011.0,2013.25,1980.25,intraday_pct_level,13.666666666666666,"setup=percentile_extension, rej_count=93, rej_long_share=0.00, wick=0.45, conf=2.00, p_bias=-1.00, wddrb_bias=1.00, breakout=False, first_break=True, target=intraday_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,open,0.0,1451955600,2043.0,1980.25,2021.75,1980.25,2016-01-04,2.25,9.0,62.75,41.5,0.035856573705179286,0.05421686746987952,0.4900398406374502,0.5258964143426295,,,,,,,,,
1452026400,2016-01-05 20:40:00+00:00,2016-01-05 15:40:00-05:00,2016-01-05,RS,percentile_extension,short,2009.5,2007.375,2003.14,daycycle_pct_level,2.992941176470542,"setup=percentile_extension, rej_count=15, rej_long_share=0.00, wick=0.47, conf=1.63, p_bias=-0.72, wddrb_bias=0.09, breakout=True, first_break=False, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1452026400,2017.0,1984.0,2014.25,1986.25,2016-01-05,2.125,8.5,33.0,28.0,0.06439393939393939,0.07589285714285714,0.7727272727272727,0.7083333333333334,,,,2.0,4.125,True,,,
1452232500,2016-01-08 05:55:00+00:00,2016-01-08 00:55:00-05:00,2016-01-08,AS,wddrb_completion,short,1950.0,1958.75,1930.25,prev_wddrb_lo,2.257142857142857,"setup=wddrb_completion, rej_count=25, rej_long_share=0.00, wick=0.40, conf=1.17, p_bias=0.52, wddrb_bias=-1.00, breakout=False, first_break=False, target=prev_wddrb_lo",open,0.0,stop,-1.0,stop,-1.0,open,0.0,1452232500,1969.0,1928.5,1964.75,1910.0,2016-01-08,8.75,35.0,40.5,54.75,0.21604938271604937,0.1598173515981735,0.5308641975308642,0.7469135802469136,41.75,50.5,,,,,,,
1452236400,2016-01-08 07:00:00+00:00,2016-01-08 02:00:00-05:00,2016-01-08,TO,wddrb_completion,short,1956.0,1949.0,1930.25,prev_wddrb_lo,3.678571428571429,"setup=wddrb_completion, rej_count=24, rej_long_share=0.00, wick=0.42, conf=1.75, p_bias=0.00, wddrb_bias=-1.00, breakout=False, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1452236400,1969.0,1928.5,1964.75,1910.0,2016-01-08,7.0,28.0,40.5,54.75,0.1728395061728395,0.1278538812785388,0.6790123456790124,0.5061728395061729,47.75,40.75,,,,,,,
1452252900,2016-01-08 11:35:00+00:00,2016-01-08 06:35:00-05:00,2016-01-08,OS,wddrb_completion,short,1944.5,1937.75,1930.25,prev_wddrb_lo,2.111111111111111,"setup=wddrb_completion, rej_count=22, rej_long_share=0.00, wick=0.41, conf=1.76, p_bias=-1.00, wddrb_bias=-1.00, breakout=True, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1452252900,1969.0,1928.5,1964.75,1910.0,2016-01-08,6.75,27.0,40.5,54.75,0.16666666666666666,0.1232876712328767,0.3950617283950617,0.22839506172839505,36.25,29.5,,,,,,,
1453117800,2016-01-18 11:50:00+00:00,2016-01-18 06:50:00-05:00,2016-01-18,OS,percentile_extension,short,1881.75,1874.125,1852.30625,daycycle_pct_level,3.8614754098360535,"setup=percentile_extension, rej_count=15, rej_long_share=0.00, wick=0.47, conf=1.57, p_bias=-0.78, wddrb_bias=1.00, breakout=True, first_break=False, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1453117800,1890.0,1849.25,1892.75,1866.75,2016-01-18,7.625,30.5,40.75,26.0,0.18711656441717792,0.2932692307692308,0.7975460122699386,0.6104294478527608,,,,,,,,,
1453713600,2016-01-25 09:20:00+00:00,2016-01-25 04:20:00-05:00,2016-01-25,OS,percentile_extension,short,1891.75,1893.5,1887.4527649769584,intraday_pct_level,2.4555628703093526,"setup=percentile_extension, rej_count=32, rej_long_share=0.00, wick=0.41, conf=1.66, p_bias=-0.24, wddrb_bias=1.00, breakout=False, first_break=True, target=intraday_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1453713600,1904.25,1877.25,1902.75,1865.0,2016-01-25,1.75,7.0,27.0,37.75,0.06481481481481481,0.046357615894039736,0.5370370370370371,0.6018518518518519,,,,,,,,,
1453860900,2016-01-27 02:15:00+00:00,2016-01-26 21:15:00-05:00,2016-01-26,AS,asia_rotation,short,1885.25,1890.5,1861.0,asia_low,4.619047619047619,"setup=asia_rotation, rej_count=43, rej_long_share=0.00, wick=0.42, conf=1.83, p_bias=-0.50, wddrb_bias=-0.00, breakout=True, first_break=False, target=asia_low",open,0.0,open,0.0,open,0.0,open,0.0,1453860900,1899.75,1851.25,1899.75,1851.25,2016-01-26,5.25,21.0,48.5,48.5,0.10824742268041238,0.10824742268041238,0.7010309278350515,0.8092783505154639,,,,4.75,0.5,False,,,
1454378400,2016-02-02 02:00:00+00:00,2016-02-01 21:00:00-05:00,2016-02-01,AS,asia_rotation,short,1925.25,1925.75,1923.75,asia_low,3.0,"setup=asia_rotation, rej_count=58, rej_long_share=0.00, wick=0.43, conf=1.88, p_bias=-0.10, wddrb_bias=0.72, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1454378400,1940.0,1912.5,1940.0,1912.5,2016-02-01,0.5,2.0,27.5,27.5,0.01818181818181818,0.01818181818181818,0.4636363636363636,0.4818181818181818,,,,,,,,,
1454490900,2016-02-03 09:15:00+00:00,2016-02-03 04:15:00-05:00,2016-02-03,OS,wddrb_completion,short,1907.0,1910.875,1889.0,prev_wddrb_lo,4.645161290322581,"setup=wddrb_completion, rej_count=29, rej_long_share=0.00, wick=0.45, conf=1.46, p_bias=0.00, wddrb_bias=-1.00, breakout=False, first_break=False, target=prev_wddrb_lo",open,0.0,open,0.0,open,0.0,open,0.0,1454490900,1924.75,1885.5,1922.0,1865.0,2016-02-03,3.875,15.5,39.25,57.0,0.09872611464968153,0.06798245614035088,0.5477707006369427,0.6464968152866242,,,,,,,,,
1454554200,2016-02-04 02:50:00+00:00,2016-02-03 21:50:00-05:00,2016-02-03,AS,asia_rotation,short,1918.0,1919.5,1889.75,asia_low,18.833333333333332,"setup=asia_rotation, rej_count=6, rej_long_share=0.00, wick=0.50, conf=1.53, p_bias=1.00, wddrb_bias=1.00, breakout=True, first_break=False, target=asia_low",open,0.0,stop,-1.0,stop,-1.0,stop,-1.0,1454554200,1920.5,1865.0,1922.0,1865.0,2016-02-03,1.5,6.0,55.5,57.0,0.02702702702702703,0.02631578947368421,0.954954954954955,0.9819819819819819,,,,,,,,,
1454584500,2016-02-04 11:15:00+00:00,2016-02-04 06:15:00-05:00,2016-02-04,OS,percentile_extension,short,1913.0,1919.5,1893.625,intraday_pct_level,2.980769230769231,"setup=percentile_extension, rej_count=35, rej_long_share=0.00, wick=0.40, conf=1.61, p_bias=-0.28, wddrb_bias=1.00, breakout=True, first_break=False, target=intraday_pct_level",open,0.0,open,0.0,tp,2.980769230769231,open,0.0,1454584500,1922.25,1865.0,1922.25,1890.25,2016-02-04,6.5,26.0,57.25,32.0,0.11353711790393013,0.203125,0.8384279475982532,0.9519650655021834,,,,,,,3.75,1.75,False
1454632500,2016-02-05 00:35:00+00:00,2016-02-04 19:35:00-05:00,2016-02-04,AR,percentile_extension,short,1904.25,1906.25,1897.93,daycycle_pct_level,3.159999999999968,"setup=percentile_extension, rej_count=31, rej_long_share=0.00, wick=0.58, conf=1.64, p_bias=-0.18, wddrb_bias=0.09, breakout=False, first_break=False, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1454632500,1922.25,1890.25,1922.25,1890.25,2016-02-04,2.0,8.0,32.0,32.0,0.0625,0.0625,0.4375,0.5,,,,,,,8.0,10.0,True
1454638500,2016-02-05 02:15:00+00:00,2016-02-04 21:15:00-05:00,2016-02-04,AS,asia_rotation,short,1907.5,1907.0,1906.0,asia_low,3.0,"setup=asia_rotation, rej_count=40, rej_long_share=0.00, wick=0.42, conf=1.63, p_bias=0.28, wddrb_bias=0.24, breakout=True, first_break=False, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1454638500,1922.25,1890.25,1922.25,1890.25,2016-02-04,0.5,2.0,32.0,32.0,0.015625,0.015625,0.5390625,0.5234375,,,,,,,9.25,9.75,True
1454963700,2016-02-08 20:35:00+00:00,2016-02-08 15:35:00-05:00,2016-02-08,RS,breakout_continuation,short,1842.25,1843.375,1838.638888888889,session_sd_3,3.209876543209854,"setup=breakout_continuation, rej_count=5, rej_long_share=0.00, wick=0.40, conf=1.76, p_bias=-0.68, wddrb_bias=0.09, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1454963700,1884.5,1821.75,1884.5,1821.75,2016-02-08,1.125,4.5,62.75,62.75,0.017928286852589643,0.017928286852589643,0.32669322709163345,0.34462151394422313,,,,,,,,,
1454984100,2016-02-09 02:15:00+00:00,2016-02-08 21:15:00-05:00,2016-02-08,AS,wddrb_completion,short,1839.25,1838.5,1821.75,prev_wddrb_lo,23.333333333333332,"setup=wddrb_completion, rej_count=16, rej_long_share=0.00, wick=0.44, conf=1.28, p_bias=-0.30, wddrb_bias=-0.29, breakout=False, first_break=True, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1454984100,1884.5,1821.75,1884.5,1821.75,2016-02-08,0.75,3.0,62.75,62.75,0.01195219123505976,0.01195219123505976,0.2788844621513944,0.26693227091633465,,,,,,,,,
1455066600,2016-02-10 01:10:00+00:00,2016-02-09 20:10:00-05:00,2016-02-09,AR,percentile_extension,short,1844.25,1844.75,1836.39,daycycle_pct_level,15.7199999999998,"setup=percentile_extension, rej_count=22, rej_long_share=0.00, wick=0.41, conf=1.47, p_bias=-0.50, wddrb_bias=0.09, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1455066600,1863.75,1825.75,1863.75,1825.75,2016-02-09,0.5,2.0,38.0,38.0,0.013157894736842105,0.013157894736842105,0.4868421052631579,0.5,,,,9.75,9.25,True,,,
1455240300,2016-02-12 01:25:00+00:00,2016-02-11 20:25:00-05:00,2016-02-11,AR,percentile_extension,short,1829.75,1831.5,1811.4835,daycycle_pct_level,10.437999999999972,"setup=percentile_extension, rej_count=41, rej_long_share=0.00, wick=0.44, conf=1.52, p_bias=-0.26, wddrb_bias=0.00, breakout=True, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,open,0.0,1455240300,1842.25,1802.5,1840.5,1802.5,2016-02-11,1.75,7.0,39.75,38.0,0.0440251572327044,0.046052631578947366,0.6855345911949685,0.7295597484276729,,,,,,,,,
1455584100,2016-02-16 00:55:00+00:00,2016-02-15 19:55:00-05:00,2016-02-15,AR,percentile_extension,short,1889.25,1893.25,1880.18525,daycycle_pct_level,2.266187500000001,"setup=percentile_extension, rej_count=31, rej_long_share=0.00, wick=0.65, conf=1.55, p_bias=-0.18, wddrb_bias=1.00, breakout=False, first_break=False, target=daycycle_pct_level",open,0.0,open,0.0,open,0.0,open,0.0,1455584100,1892.0,1847.75,1892.5,1872.75,2016-02-15,4.0,16.0,44.25,19.75,0.0903954802259887,0.20253164556962025,0.9378531073446328,1.0282485875706215,,,,,,,,,
1455587700,2016-02-16 01:55:00+00:00,2016-02-15 20:55:00-05:00,2016-02-15,AS,asia_rotation,short,1889.75,1890.5,1874.75,asia_low,20.0,"setup=asia_rotation, rej_count=18, rej_long_share=0.00, wick=0.56, conf=1.25, p_bias=-0.72, wddrb_bias=1.00, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1455587700,1892.0,1854.25,1892.5,1872.75,2016-02-15,0.75,3.0,37.75,19.75,0.019867549668874173,0.0379746835443038,0.9403973509933775,0.9602649006622517,,,,,,,,,
1455756300,2016-02-18 00:45:00+00:00,2016-02-17 19:45:00-05:00,2016-02-17,AR,percentile_extension,short,1925.75,1931.5,1906.457,daycycle_pct_level,3.355304347826068,"setup=percentile_extension, rej_count=52, rej_long_share=0.00, wick=0.46, conf=1.70, p_bias=-0.06, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",open,0.0,open,0.0,open,0.0,open,0.0,1455756300,1928.5,1881.5,1928.5,1881.5,2016-02-17,5.75,23.0,47.0,47.0,0.12234042553191489,0.12234042553191489,0.9414893617021277,1.0638297872340425,,,,,,,,,
1455759900,2016-02-18 01:45:00+00:00,2016-02-17 20:45:00-05:00,2016-02-17,AS,asia_rotation,short,1926.25,1928.25,1883.5,asia_low,21.375,"setup=asia_rotation, rej_count=54, rej_long_share=0.00, wick=0.74, conf=1.89, p_bias=-0.14, wddrb_bias=1.00, breakout=False, first_break=False, target=asia_low",open,0.0,open,0.0,stop,-1.0,open,0.0,1455759900,1928.5,1881.5,1928.5,1881.5,2016-02-17,2.0,8.0,47.0,47.0,0.0425531914893617,0.0425531914893617,0.9521276595744681,0.9946808510638298,,,,,,,,,
1455861900,2016-02-19 06:05:00+00:00,2016-02-19 01:05:00-05:00,2016-02-19,AS,wddrb_completion,short,1919.0,1919.5,1911.25,prev_wddrb_lo,15.5,"setup=wddrb_completion, rej_count=64, rej_long_share=0.00, wick=0.41, conf=1.88, p_bias=0.28, wddrb_bias=-0.68, breakout=True, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1455861900,1933.5,1911.25,1922.75,1898.5,2016-02-19,0.5,2.0,22.25,24.25,0.02247191011235955,0.020618556701030927,0.34831460674157305,0.3707865168539326,2.25,1.75,True,,,,,,
1455880500,2016-02-19 11:15:00+00:00,2016-02-19 06:15:00-05:00,2016-02-19,OS,wddrb_completion,short,1913.0,1912.5,1911.25,prev_wddrb_lo,3.5,"setup=wddrb_completion, rej_count=23, rej_long_share=0.00, wick=0.61, conf=1.42, p_bias=-1.00, wddrb_bias=-0.68, breakout=True, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1455880500,1933.5,1911.25,1922.75,1898.5,2016-02-19,0.5,2.0,22.25,24.25,0.02247191011235955,0.020618556701030927,0.07865168539325842,0.056179775280898875,2.0,1.5,True,,,,,,
1456192500,2016-02-23 01:55:00+00:00,2016-02-22 20:55:00-05:00,2016-02-22,AS,breakout_continuation,short,1929.25,1930.5,1926.5833333333333,session_sd_3,2.133333333333394,"setup=breakout_continuation, rej_count=29, rej_long_share=0.00, wick=0.45, conf=1.38, p_bias=-0.12, wddrb_bias=-1.00, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1456192500,1943.75,1910.5,1943.75,1923.25,2016-02-22,1.25,5.0,33.25,20.5,0.03759398496240601,0.06097560975609756,0.5639097744360902,0.6015037593984962,,,,,,,,,
1456387800,2016-02-25 08:10:00+00:00,2016-02-25 03:10:00-05:00,2016-02-25,OR,percentile_extension,short,1924.25,1936.25,1889.90675,daycycle_pct_level,2.8619374999999914,"setup=percentile_extension, rej_count=59, rej_long_share=0.00, wick=0.46, conf=1.88, p_bias=-0.40, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",open,0.0,open,0.0,stop,-1.0,open,0.0,1456387800,1938.5,1886.75,1953.75,1920.25,2016-02-25,12.0,48.0,51.75,33.5,0.2318840579710145,0.3582089552238806,0.7246376811594203,0.9565217391304348,,,,,,,,,
1456448700,2016-02-26 01:05:00+00:00,2016-02-25 20:05:00-05:00,2016-02-25,AR,percentile_extension,short,1950.5,1952.0,1945.0825,daycycle_pct_level,3.611666666666679,"setup=percentile_extension, rej_count=62, rej_long_share=0.00, wick=0.56, conf=1.84, p_bias=-0.20, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",open,0.0,stop,-1.0,stop,-1.0,open,0.0,1456448700,1952.5,1920.25,1953.75,1920.25,2016-02-25,1.5,6.0,32.25,33.5,0.046511627906976744,0.04477611940298507,0.937984496124031,0.9844961240310077,,,,,,,,,
1456452300,2016-02-26 02:05:00+00:00,2016-02-25 21:05:00-05:00,2016-02-25,AS,asia_rotation,short,1950.0,1953.0,1924.25,asia_low,8.583333333333334,"setup=asia_rotation, rej_count=42, rej_long_share=0.00, wick=0.45, conf=1.65, p_bias=-0.36, wddrb_bias=1.00, breakout=True, first_break=False, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1456452300,1952.5,1920.25,1953.75,1920.25,2016-02-25,3.0,12.0,32.25,33.5,0.09302325581395349,0.08955223880597014,0.9224806201550387,1.0155038759689923,,,,,,,,,
1456476300,2016-02-26 08:45:00+00:00,2016-02-26 03:45:00-05:00,2016-02-26,OR,percentile_extension,short,1960.75,1961.75,1933.1275,daycycle_pct_level,27.622499999999945,"setup=percentile_extension, rej_count=14, rej_long_share=0.00, wick=0.50, conf=1.36, p_bias=-1.00, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,open,0.0,1456476300,1962.75,1920.25,1968.75,1941.25,2016-02-26,1.0,4.0,42.5,27.5,0.023529411764705882,0.03636363636363636,0.9529411764705882,0.9764705882352941,13.75,14.75,,,,,,,
1456821000,2016-03-01 08:30:00+00:00,2016-03-01 03:30:00-05:00,2016-03-01,OR,wddrb_completion,short,1942.75,1946.25,1927.75,prev_wddrb_lo,4.285714285714286,"setup=wddrb_completion, rej_count=39, rej_long_share=0.00, wick=0.41, conf=1.34, p_bias=0.38, wddrb_bias=-1.00, breakout=False, first_break=False, target=prev_wddrb_lo",open,0.0,stop,-1.0,stop,-1.0,open,0.0,1456821000,1956.25,1920.75,1981.75,1922.75,2016-03-01,3.5,14.0,35.5,59.0,0.09859154929577464,0.059322033898305086,0.6197183098591549,0.7183098591549296,,,,2.0,5.5,True,,,
1456886700,2016-03-02 02:45:00+00:00,2016-03-01 21:45:00-05:00,2016-03-01,AS,asia_rotation,short,1978.25,1981.5,1922.75,asia_low,17.076923076923077,"setup=asia_rotation, rej_count=9, rej_long_share=0.00, wick=0.56, conf=1.33, p_bias=0.76, wddrb_bias=1.00, breakout=True, first_break=True, target=asia_low",open,0.0,stop,-1.0,stop,-1.0,stop,-1.0,1456886700,1979.75,1920.75,1981.75,1922.75,2016-03-01,3.25,13.0,59.0,59.0,0.05508474576271186,0.05508474576271186,0.9745762711864406,1.0296610169491525,,,,24.75,28.0,,,,
1456914000,2016-03-02 10:20:00+00:00,2016-03-02 05:20:00-05:00,2016-03-02,OS,percentile_extension,short,1973.5,1977.0,1939.57925,daycycle_pct_level,9.691642857142856,"setup=percentile_extension, rej_count=22, rej_long_share=0.00, wick=0.41, conf=1.52, p_bias=-1.00, wddrb_bias=1.00, breakout=True, first_break=False, target=daycycle_pct_level",open,0.0,open,0.0,open,0.0,open,0.0,1456914000,1984.5,1936.25,1986.5,1966.25,2016-03-02,3.5,14.0,48.25,20.25,0.07253886010362694,0.1728395061728395,0.772020725388601,0.844559585492228,,,,,,,,,
1456934100,2016-03-02 15:55:00+00:00,2016-03-02 10:55:00-05:00,2016-03-02,RS,percentile_extension,short,1974.25,1981.5,1957.72125,daycycle_pct_level,2.279827586206889,"setup=percentile_extension, rej_count=25, rej_long_share=0.00, wick=0.44, conf=1.50, p_bias=-0.32, wddrb_bias=0.09, breakout=True, first_break=False, target=daycycle_pct_level",open,0.0,open,0.0,open,0.0,stop,-1.0,1456934100,1984.5,1938.25,1986.5,1966.25,2016-03-02,7.25,29.0,46.25,20.25,0.15675675675675677,0.35802469135802467,0.7783783783783784,0.9351351351351351,,,,,,,,,
1457054700,2016-03-04 01:25:00+00:00,2016-03-03 20:25:00-05:00,2016-03-03,AR,percentile_extension,short,1990.0,1991.5,1986.16325,daycycle_pct_level,2.557833333333292,"setup=percentile_extension, rej_count=64, rej_long_share=0.00, wick=0.66, conf=1.92, p_bias=-0.24, wddrb_bias=1.00, breakout=True, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,open,0.0,1457054700,1992.5,1974.75,1993.0,1974.75,2016-03-03,1.5,6.0,17.75,18.25,0.08450704225352113,0.0821917808219178,0.8591549295774648,0.9436619718309859,,,,,,,7.75,9.25,
1457058300,2016-03-04 02:25:00+00:00,2016-03-03 21:25:00-05:00,2016-03-03,AS,asia_rotation,short,1991.5,1992.0,1984.0,asia_low,15.0,"setup=asia_rotation, rej_count=60, rej_long_share=0.00, wick=0.58, conf=1.83, p_bias=-0.24, wddrb_bias=1.00, breakout=False, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1457058300,1992.5,1974.75,1993.0,1974.75,2016-03-03,0.5,2.0,17.75,18.25,0.028169014084507043,0.0273972602739726,0.9436619718309859,0.971830985915493,,,,,,,9.25,9.75,
1457314500,2016-03-07 01:35:00+00:00,2016-03-06 20:35:00-05:00,2016-03-06,AS,asia_rotation,short,1993.0,1993.5,1991.25,asia_low,3.5,"setup=asia_rotation, rej_count=58, rej_long_share=0.00, wick=0.53, conf=1.93, p_bias=0.52, wddrb_bias=0.09, breakout=True, first_break=True, target=asia_low",tp,3.5,tp,3.5,tp,3.5,tp,3.5,1457314500,2007.5,1984.0,1994.75,1989.5,2016-03-06,0.5,2.0,23.5,5.25,0.02127659574468085,0.09523809523809523,0.3829787234042553,0.40425531914893614,,,,,,,,,
1457336100,2016-03-07 07:35:00+00:00,2016-03-07 02:35:00-05:00,2016-03-07,TO,wddrb_completion,short,1992.5,1989.5,1984.0,prev_wddrb_lo,2.8333333333333335,"setup=wddrb_completion, rej_count=25, rej_long_share=0.00, wick=0.40, conf=1.26, p_bias=0.00, wddrb_bias=-0.49, breakout=False, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1457336100,2007.5,1984.0,2004.5,1984.5,2016-03-07,3.0,12.0,23.5,20.0,0.1276595744680851,0.15,0.3617021276595745,0.23404255319148937,,,,,,,,,
1457339700,2016-03-07 08:35:00+00:00,2016-03-07 03:35:00-05:00,2016-03-07,OR,wddrb_completion,short,1989.5,1990.0,1984.0,prev_wddrb_lo,11.0,"setup=wddrb_completion, rej_count=38, rej_long_share=0.00, wick=0.45, conf=1.40, p_bias=0.08, wddrb_bias=-0.49, breakout=False, first_break=False, target=prev_wddrb_lo",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1457339700,2007.5,1984.0,2004.5,1984.5,2016-03-07,0.5,2.0,23.5,20.0,0.02127659574468085,0.025,0.23404255319148937,0.2553191489361702,,,,,,,,,
1457400600,2016-03-08 01:30:00+00:00,2016-03-07 20:30:00-05:00,2016-03-07,AS,breakout_continuation,short,1993.5,1992.875,1990.5,session_sd_3,4.8,"setup=breakout_continuation, rej_count=52, rej_long_share=0.00, wick=0.40, conf=1.88, p_bias=-0.12, wddrb_bias=0.72, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1457400600,2004.5,1984.5,2004.5,1984.5,2016-03-07,0.625,2.5,20.0,20.0,0.03125,0.03125,0.45,0.41875,,,,,,,,,
1457419500,2016-03-08 06:45:00+00:00,2016-03-08 01:45:00-05:00,2016-03-08,AS,breakout_continuation,short,1989.25,1988.0,1986.25,session_sd_3,2.4,"setup=breakout_continuation, rej_count=18, rej_long_share=0.00, wick=0.44, conf=1.27, p_bias=-0.12, wddrb_bias=0.01, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1457419500,2004.5,1984.5,1994.5,1976.0,2016-03-08,1.25,5.0,20.0,18.5,0.0625,0.06756756756756757,0.2375,0.175,,,,1.0,0.25,,,,
1457435100,2016-03-08 11:05:00+00:00,2016-03-08 06:05:00-05:00,2016-03-08,OS,breakout_continuation,short,1985.25,1986.5,1982.4807692307693,session_sd_3,2.2153846153845733,"setup=breakout_continuation, rej_count=23, rej_long_share=0.00, wick=0.48, conf=1.28, p_bias=-0.40, wddrb_bias=-1.00, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1457435100,2004.5,1980.75,1994.5,1976.0,2016-03-08,1.25,5.0,23.75,18.5,0.05263157894736842,0.06756756756756757,0.18947368421052632,0.24210526315789474,,,,1.75,0.5,True,,,
1457573400,2016-03-10 01:30:00+00:00,2016-03-09 20:30:00-05:00,2016-03-09,AS,asia_rotation,short,1993.25,1991.75,1982.75,asia_low,7.0,"setup=asia_rotation, rej_count=57, rej_long_share=0.00, wick=0.56, conf=1.75, p_bias=0.46, wddrb_bias=1.00, breakout=True, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1457573400,1994.0,1978.0,1995.25,1978.0,2016-03-09,1.5,6.0,16.0,17.25,0.09375,0.08695652173913043,0.953125,0.859375,,,,,,,,,
1458030300,2016-03-15 08:25:00+00:00,2016-03-15 04:25:00-04:00,2016-03-15,OS,breakout_continuation,short,1999.5,2000.0,1996.95,session_sd_3,5.099999999999909,"setup=breakout_continuation, rej_count=29, rej_long_share=0.00, wick=0.41, conf=1.51, p_bias=-0.24, wddrb_bias=-1.00, breakout=True, first_break=True, target=session_sd_3",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1458030300,2015.0,1999.25,2011.75,1995.0,2016-03-15,0.5,2.0,15.75,16.75,0.031746031746031744,0.029850746268656716,0.015873015873015872,0.047619047619047616,,,,1.75,1.25,True,,,
1458086100,2016-03-15 23:55:00+00:00,2016-03-15 19:55:00-04:00,2016-03-15,AR,percentile_extension,short,2009.0,2008.25,2005.425,daycycle_pct_level,4.766666666666727,"setup=percentile_extension, rej_count=17, rej_long_share=0.00, wick=0.76, conf=1.13, p_bias=-0.40, wddrb_bias=1.00, breakout=False, first_break=True, target=daycycle_pct_level",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1458086100,2010.0,1995.0,2011.75,1995.0,2016-03-15,0.75,3.0,15.0,16.75,0.05,0.04477611940298507,0.9333333333333333,0.8833333333333333,,,,7.75,7.0,,,,
1458089700,2016-03-16 00:55:00+00:00,2016-03-15 20:55:00-04:00,2016-03-15,AS,asia_rotation,short,2010.75,2008.5,2003.5,asia_low,3.2222222222222223,"setup=asia_rotation, rej_count=15, rej_long_share=0.00, wick=0.80, conf=1.42, p_bias=0.56, wddrb_bias=1.00, breakout=True, first_break=True, target=asia_low",stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0,1458089700,2011.75,1995.0,2011.75,1995.0,2016-03-15,2.25,9.0,16.75,16.75,0.13432835820895522,0.13432835820895522,0.9402985074626866,0.8059701492537313,,,,9.5,7.25,,,,
