session_id,day_date,session,end,action,pred_mu,pred_sigma,score,pred_pnl,pnl_points_net,entered,outcome_code,equity_points,risk_pts,pnl_R,equity_R,qty,pnl_dollars,equity_dollars,walk_train_start,walk_train_end,walk_test_start,walk_test_end
ES-20130103-AR,2013-01-03,AR,2013-01-03 20:25:00-05:00,mid_revert_short,0.7504863142967224,0.0,0.7504863142967224,0.7504863142967224,0.0,0.0,-1,0.0,,,0.0,,,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130116-AR,2013-01-16,AR,2013-01-16 20:25:00-05:00,mid_revert_short,0.7886881232261658,0.0,0.7886881232261658,0.7886881232261658,0.0,0.0,-1,0.0,,,0.0,,,,2009-01-01,2012-12-31,2013-01-01,2013-03-31
ES-20130906-RR,2013-09-06,RR,2013-09-06 10:25:00-04:00,mid_revert_long,1.48161780834198,0.5122693777084351,0.9693484306335449,1.48161780834198,0.0,0.0,-1,0.0,,,0.0,,,,2009-07-01,2013-06-30,2013-07-01,2013-09-30
ES-20151005-RR,2015-10-05,RR,2015-10-05 10:25:00-04:00,mid_revert_long,1.0671062469482422,0.11229057610034943,0.9548156708478928,1.0671062469482422,0.0,0.0,-1,0.0,,,0.0,,,,2011-10-01,2015-09-30,2015-10-01,2015-12-31
ES-20151007-RR,2015-10-07,RR,2015-10-07 10:25:00-04:00,mid_revert_long,0.9738135933876038,0.0,0.9738135933876038,0.9738135933876038,0.0,0.0,-1,0.0,,,0.0,,,,2011-10-01,2015-09-30,2015-10-01,2015-12-31
ES-20160713-RR,2016-07-13,RR,2016-07-13 10:25:00-04:00,breakout_long,4.484647274017334,3.1881191730499268,1.2965281009674072,4.484647274017334,0.0,0.0,-1,0.0,,,0.0,,,,2012-07-01,2016-06-30,2016-07-01,2016-09-30
ES-20161129-RR,2016-11-29,RR,2016-11-29 10:25:00-05:00,mid_revert_short,1.4145971536636353,0.5227940678596497,0.8918030858039856,1.4145971536636353,0.0,0.0,-1,0.0,,,0.0,,,,2012-10-01,2016-09-30,2016-10-01,2016-12-31
ES-20161205-RR,2016-12-05,RR,2016-12-05 10:25:00-05:00,mid_revert_long,1.3651580810546875,0.44495999813079834,0.9201980829238892,1.3651580810546875,0.0,0.0,-1,0.0,,,0.0,,,,2012-10-01,2016-09-30,2016-10-01,2016-12-31
ES-20161206-RR,2016-12-06,RR,2016-12-06 10:25:00-05:00,mid_revert_short,1.3944214582443237,0.49460044503211975,0.899821013212204,1.3944214582443237,0.0,0.0,-1,0.0,,,0.0,,,,2012-10-01,2016-09-30,2016-10-01,2016-12-31
ES-20180214-TOUT,2018-02-14,TOUT,2018-02-14 16:55:00-05:00,breakout_long,3.9911956787109375,2.884387493133545,1.1068081855773926,3.9911956787109375,0.0,0.0,-1,0.0,,,0.0,,,,2014-01-01,2017-12-31,2018-01-01,2018-03-31
ES-20180215-AR,2018-02-15,AR,2018-02-15 20:25:00-05:00,breakout_long,3.7600059509277344,2.385810136795044,1.3741958141326904,3.7600059509277344,-1.0,1.0,1,-1.0,7.344383371343156,-0.13615846960030176,-0.13615846960030176,,-50.0,,2014-01-01,2017-12-31,2018-01-01,2018-03-31
ES-20180216-AR,2018-02-16,AR,2018-02-18 20:25:00-05:00,breakout_long,4.563327312469482,3.4748010635375977,1.0885262489318848,4.563327312469482,-0.25,1.0,1,-1.25,7.326176481774382,-0.03412421208005735,-0.1702826816803591,,-12.5,,2014-01-01,2017-12-31,2018-01-01,2018-03-31
ES-20180220-AR,2018-02-20,AR,2018-02-20 20:25:00-05:00,breakout_long,4.54592227935791,3.5853805541992188,0.9605417251586914,4.54592227935791,-7.4777221242425185,1.0,0,-8.727722124242518,7.2277221242425185,-1.0345890441971473,-1.2048717258775063,,-373.8861062121259,,2014-01-01,2017-12-31,2018-01-01,2018-03-31
ES-20180222-RR,2018-02-22,RR,2018-02-22 10:25:00-05:00,fade_low_long,6.621567726135254,4.8877177238464355,1.7338500022888184,6.621567726135254,-4.75,1.0,1,-13.477722124242518,13.828661062312676,-0.3434895091141742,-1.5483612349916807,,-237.5,,2014-01-01,2017-12-31,2018-01-01,2018-03-31
ES-20180305-TOUT,2018-03-05,TOUT,2018-03-05 16:55:00-05:00,breakout_long,3.7493507862091064,2.9803011417388916,0.7690496444702148,3.7493507862091064,-1.75,1.0,1,-15.227722124242518,10.315890590938125,-0.1696411942888606,-1.7180024292805411,,-87.5,,2014-01-01,2017-12-31,2018-01-01,2018-03-31
ES-20190821-RR,2019-08-21,RR,2019-08-21 10:25:00-04:00,mid_revert_short,0.8615694046020508,0.0,0.8615694046020508,0.8615694046020508,0.0,0.0,-1,-15.227722124242518,,,-1.7180024292805411,,,,2015-07-01,2019-06-30,2019-07-01,2019-09-30
ES-20200401-RR,2020-04-01,RR,2020-04-01 10:25:00-04:00,breakout_short,11.766547203063965,9.743865013122559,2.0226821899414062,11.766547203063965,15.0,1.0,1,-0.22772212424251848,33.068370163392956,0.4536056638378038,-1.2643967654427373,,750.0,,2016-04-01,2020-03-31,2020-04-01,2020-06-30
ES-20200403-RR,2020-04-03,RR,2020-04-03 10:25:00-04:00,mid_revert_short,11.85339641571045,9.580514907836914,2.272881507873535,11.85339641571045,0.0,0.0,-1,-0.22772212424251848,,,-1.2643967654427373,,,,2016-04-01,2020-03-31,2020-04-01,2020-06-30
ES-20200415-RR,2020-04-15,RR,2020-04-15 10:25:00-04:00,breakout_short,19.42460823059082,17.973419189453125,1.4511890411376953,19.42460823059082,-26.73685125630618,1.0,0,-26.9645733805487,26.48685125630618,-1.009438645521916,-2.2738354109646535,,-1336.842562815309,,2016-04-01,2020-03-31,2020-04-01,2020-06-30
ES-20200417-RR,2020-04-17,RR,2020-04-17 10:25:00-04:00,mid_revert_short,5.137418746948242,3.858048677444458,1.2793700695037842,5.137418746948242,0.0,0.0,-1,-26.9645733805487,,,-2.2738354109646535,,,,2016-04-01,2020-03-31,2020-04-01,2020-06-30
ES-20200423-RR,2020-04-23,RR,2020-04-23 10:25:00-04:00,breakout_short,14.700616836547852,10.04897403717041,4.651642799377441,14.700616836547852,10.5,1.0,1,-16.4645733805487,19.033950795742385,0.5516458518085877,-1.7221895591560656,,525.0,,2016-04-01,2020-03-31,2020-04-01,2020-06-30
ES-20200427-RR,2020-04-27,RR,2020-04-27 10:25:00-04:00,mid_revert_long,1.4421253204345703,0.1027301549911499,1.3393951654434204,1.4421253204345703,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2016-04-01,2020-03-31,2020-04-01,2020-06-30
ES-20200508-RR,2020-05-08,RR,2020-05-08 10:25:00-04:00,mid_revert_short,0.884813666343689,0.0035692574456334114,0.8812444088980556,0.884813666343689,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2016-04-01,2020-03-31,2020-04-01,2020-06-30
ES-20200605-RR,2020-06-05,RR,2020-06-05 10:25:00-04:00,mid_revert_short,2.016714334487915,0.22777977585792542,1.7889345586299896,2.016714334487915,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2016-04-01,2020-03-31,2020-04-01,2020-06-30
ES-20201123-TOUT,2020-11-23,TOUT,2020-11-23 16:55:00-05:00,mid_revert_long,0.8091011643409729,0.03847356513142586,0.770627599209547,0.8091011643409729,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2016-10-01,2020-09-30,2020-10-01,2020-12-31
ES-20201201-RR,2020-12-01,RR,2020-12-01 10:25:00-05:00,mid_revert_long,2.4893503189086914,1.0981357097625732,1.3912146091461182,2.4893503189086914,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2016-10-01,2020-09-30,2020-10-01,2020-12-31
ES-20210309-RR,2021-03-09,RR,2021-03-09 10:25:00-05:00,mid_revert_long,1.561234712600708,0.7217288017272949,0.8395059108734131,1.561234712600708,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2017-01-01,2020-12-31,2021-01-01,2021-03-31
ES-20210315-RR,2021-03-15,RR,2021-03-15 10:25:00-04:00,mid_revert_short,1.1637747287750244,0.0,1.1637747287750244,1.1637747287750244,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2017-01-01,2020-12-31,2021-01-01,2021-03-31
ES-20220125-TOUT,2022-01-25,TOUT,2022-01-25 16:55:00-05:00,mid_revert_short,3.849329948425293,2.0869081020355225,1.7624218463897705,3.849329948425293,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2018-01-01,2021-12-31,2022-01-01,2022-03-31
ES-20220210-RR,2022-02-10,RR,2022-02-10 10:25:00-05:00,mid_revert_long,3.988892078399658,2.364751100540161,1.624140977859497,3.988892078399658,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2018-01-01,2021-12-31,2022-01-01,2022-03-31
ES-20220401-RR,2022-04-01,RR,2022-04-01 10:25:00-04:00,mid_revert_short,3.8487913608551025,2.009507417678833,1.8392839431762695,3.8487913608551025,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2018-04-01,2022-03-31,2022-04-01,2022-06-30
ES-20220406-RR,2022-04-06,RR,2022-04-06 10:25:00-04:00,mid_revert_short,3.201968193054199,2.4015629291534424,0.8004052639007568,3.201968193054199,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2018-04-01,2022-03-31,2022-04-01,2022-06-30
ES-20220408-RR,2022-04-08,RR,2022-04-08 10:25:00-04:00,mid_revert_long,5.007572650909424,3.1083176136016846,1.8992550373077393,5.007572650909424,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2018-04-01,2022-03-31,2022-04-01,2022-06-30
ES-20220505-RR,2022-05-05,RR,2022-05-05 10:25:00-04:00,mid_revert_short,2.17462420463562,1.3394138813018799,0.8352103233337402,2.17462420463562,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2018-04-01,2022-03-31,2022-04-01,2022-06-30
ES-20220506-RR,2022-05-06,RR,2022-05-06 10:25:00-04:00,mid_revert_short,5.639453411102295,3.8574464321136475,1.7820069789886475,5.639453411102295,0.0,0.0,-1,-16.4645733805487,,,-1.7221895591560656,,,,2018-04-01,2022-03-31,2022-04-01,2022-06-30
